iteration,current_objective,best_objective
8681,26001,26001
8682,26001,26001
8683,26001,26001
8684,26001,26001
8685,26001,26001
8686,26001,26001
8687,26001,26001
8688,26001,26001
8689,26001,26001
8690,26001,26001
8691,26001,26001
8692,26001,26001
8693,26001,26001
8694,26001,26001
8695,26001,26001
8696,26001,26001
8697,26001,26001
8698,26001,26001
8699,26001,26001
8700,26001,26001
8701,26001,26001
8702,26001,26001
8703,26001,26001
8704,26001,26001
8705,26001,26001
8706,26001,26001
8707,26001,26001
8708,26001,26001
8709,26001,26001
8710,26001,26001
8711,26001,26001
8712,26001,26001
8713,26001,26001
8714,26001,26001
8715,26001,26001
8716,26001,26001
8717,26001,26001
8718,26001,26001
8719,26001,26001
8720,26001,26001
8721,26001,26001
8722,26001,26001
8723,26001,26001
8724,26001,26001
8725,26001,26001
8726,26001,26001
8727,26001,26001
8728,26001,26001
8729,26001,26001
8730,26001,26001
8731,26001,26001
8732,26001,26001
8733,26001,26001
8734,26001,26001
8735,26001,26001
8736,26001,26001
8737,26001,26001
8738,26001,26001
8739,26001,26001
8740,26001,26001
8741,26001,26001
8742,26001,26001
8743,26001,26001
8744,26001,26001
8745,26001,26001
8746,26001,26001
8747,26001,26001
8748,26001,26001
8749,26001,26001
8750,26001,26001
8751,26001,26001
8752,26001,26001
8753,26001,26001
8754,26001,26001
8755,26001,26001
8756,26001,26001
8757,26001,26001
8758,26001,26001
8759,26001,26001
8760,26001,26001
8761,26001,26001
8762,26001,26001
8763,26001,26001
8764,26001,26001
8765,26001,26001
8766,26001,26001
8767,26001,26001
8768,26001,26001
8769,26001,26001
8770,26001,26001
8771,26001,26001
8772,26001,26001
8773,26001,26001
8774,26001,26001
8775,26001,26001
8776,26001,26001
8777,26001,26001
8778,26001,26001
8779,26001,26001
8780,26001,26001
8781,26001,26001
8782,26001,26001
8783,26001,26001
8784,26001,26001
8785,26001,26001
8786,26001,26001
8787,26001,26001
8788,26001,26001
8789,26001,26001
8790,26001,26001
8791,26001,26001
8792,26001,26001
8793,26001,26001
8794,26001,26001
8795,26001,26001
8796,26001,26001
8797,26001,26001
8798,26001,26001
8799,26001,26001
8800,26001,26001
8801,26001,26001
8802,26001,26001
8803,26001,26001
8804,26001,26001
8805,26001,26001
8806,26001,26001
8807,26001,26001
8808,26001,26001
8809,26001,26001
8810,26001,26001
8811,26001,26001
8812,26001,26001
8813,26001,26001
8814,26001,26001
8815,26001,26001
8816,26001,26001
8817,26001,26001
8818,26001,26001
8819,26001,26001
8820,26001,26001
8821,26001,26001
8822,26001,26001
8823,26001,26001
8824,26001,26001
8825,26001,26001
8826,26001,26001
8827,26001,26001
8828,26001,26001
8829,26001,26001
8830,26001,26001
8831,26001,26001
8832,26001,26001
8833,26001,26001
8834,26001,26001
8835,26001,26001
8836,26001,26001
8837,26001,26001
8838,26001,26001
8839,26001,26001
8840,26001,26001
8841,26001,26001
8842,26001,26001
8843,26001,26001
8844,26001,26001
8845,26001,26001
8846,26001,26001
8847,26001,26001
8848,26001,26001
8849,26001,26001
8850,26001,26001
8851,26001,26001
8852,26001,26001
8853,26001,26001
8854,26001,26001
8855,26001,26001
8856,26001,26001
8857,26001,26001
8858,26001,26001
8859,26001,26001
8860,26001,26001
8861,26001,26001
8862,26001,26001
8863,26001,26001
8864,26001,26001
8865,26001,26001
8866,26001,26001
8867,26001,26001
8868,26001,26001
8869,26001,26001
8870,26001,26001
8871,26001,26001
8872,26001,26001
8873,26001,26001
8874,26001,26001
8875,26001,26001
8876,26001,26001
8877,26001,26001
8878,26001,26001
8879,26001,26001
8880,26001,26001
8881,26001,26001
8882,26001,26001
8883,26001,26001
8884,26001,26001
8885,26001,26001
8886,26001,26001
8887,26001,26001
8888,26001,26001
8889,26001,26001
8890,26001,26001
8891,26001,26001
8892,26001,26001
8893,26001,26001
8894,26001,26001
8895,26001,26001
8896,26001,26001
8897,26001,26001
8898,26001,26001
8899,26001,26001
8900,26001,26001
8901,26001,26001
8902,26001,26001
8903,26001,26001
8904,26001,26001
8905,26001,26001
8906,26001,26001
8907,26001,26001
8908,26001,26001
8909,26001,26001
8910,26001,26001
8911,26001,26001
8912,26001,26001
8913,26001,26001
8914,26001,26001
8915,26001,26001
8916,26001,26001
8917,26001,26001
8918,26001,26001
8919,26001,26001
8920,26001,26001
8921,26001,26001
8922,26001,26001
8923,26001,26001
8924,26001,26001
8925,26001,26001
8926,26001,26001
8927,26001,26001
8928,26001,26001
8929,26001,26001
8930,26001,26001
8931,26001,26001
8932,26001,26001
8933,26001,26001
8934,26001,26001
8935,26001,26001
8936,26001,26001
8937,26001,26001
8938,26001,26001
8939,26001,26001
8940,26001,26001
8941,26001,26001
8942,26001,26001
8943,26001,26001
8944,26001,26001
8945,26001,26001
8946,26001,26001
8947,26001,26001
8948,26001,26001
8949,26001,26001
8950,26001,26001
8951,26001,26001
8952,26001,26001
8953,26001,26001
8954,26001,26001
8955,26001,26001
8956,26001,26001
8957,26001,26001
8958,26001,26001
8959,26001,26001
8960,26001,26001
8961,26001,26001
8962,26001,26001
8963,26001,26001
8964,26001,26001
8965,26001,26001
8966,26001,26001
8967,26001,26001
8968,26001,26001
8969,26001,26001
8970,26001,26001
8971,26001,26001
8972,26001,26001
8973,26001,26001
8974,26001,26001
8975,26001,26001
8976,26001,26001
8977,26001,26001
8978,26001,26001
8979,26001,26001
8980,26001,26001
8981,26001,26001
8982,26001,26001
8983,26001,26001
8984,26001,26001
8985,26001,26001
8986,26001,26001
8987,26001,26001
8988,26001,26001
8989,26001,26001
8990,26001,26001
8991,26001,26001
8992,26001,26001
8993,26001,26001
8994,26001,26001
8995,26001,26001
8996,26001,26001
8997,26001,26001
8998,26001,26001
8999,26001,26001
9000,26001,26001
9001,26001,26001
9002,26001,26001
9003,26001,26001
9004,26001,26001
9005,26001,26001
9006,26001,26001
9007,26001,26001
9008,26001,26001
9009,26001,26001
9010,26001,26001
9011,26001,26001
9012,26001,26001
9013,26001,26001
9014,26001,26001
9015,26001,26001
9016,26001,26001
9017,26001,26001
9018,26001,26001
9019,26001,26001
9020,26001,26001
9021,26001,26001
9022,26001,26001
9023,26001,26001
9024,26001,26001
9025,26001,26001
9026,26001,26001
9027,26001,26001
9028,26001,26001
9029,26001,26001
9030,26001,26001
9031,26001,26001
9032,26001,26001
9033,26001,26001
9034,26001,26001
9035,26001,26001
9036,26001,26001
9037,26001,26001
9038,26001,26001
9039,26001,26001
9040,26001,26001
9041,26001,26001
9042,26001,26001
9043,26001,26001
9044,26001,26001
9045,26001,26001
9046,26001,26001
9047,26001,26001
9048,26001,26001
9049,26001,26001
9050,26001,26001
9051,26001,26001
9052,26001,26001
9053,26001,26001
9054,26001,26001
9055,26001,26001
9056,26001,26001
9057,26001,26001
9058,26001,26001
9059,26001,26001
9060,26001,26001
9061,26001,26001
9062,26001,26001
9063,26001,26001
9064,26001,26001
9065,26001,26001
9066,26001,26001
9067,26001,26001
9068,26001,26001
9069,26001,26001
9070,26001,26001
9071,26001,26001
9072,26001,26001
9073,26001,26001
9074,26001,26001
9075,26001,26001
9076,26001,26001
9077,26001,26001
9078,26001,26001
9079,26001,26001
9080,26001,26001
9081,26001,26001
9082,26001,26001
9083,26001,26001
9084,26001,26001
9085,26001,26001
9086,26001,26001
9087,26001,26001
9088,26001,26001
9089,26001,26001
9090,26001,26001
9091,26001,26001
9092,26001,26001
9093,26001,26001
9094,26001,26001
9095,26001,26001
9096,26001,26001
9097,26001,26001
9098,26001,26001
9099,26001,26001
9100,26001,26001
9101,26001,26001
9102,26001,26001
9103,26001,26001
9104,26001,26001
9105,26001,26001
9106,26001,26001
9107,26001,26001
9108,26001,26001
9109,26001,26001
9110,26001,26001
9111,26001,26001
9112,26001,26001
9113,26001,26001
9114,26001,26001
9115,26001,26001
9116,26001,26001
9117,26001,26001
9118,26001,26001
9119,26001,26001
9120,26001,26001
9121,26001,26001
9122,26001,26001
9123,26001,26001
9124,26001,26001
9125,26001,26001
9126,26001,26001
9127,26001,26001
9128,26001,26001
9129,26001,26001
9130,26001,26001
9131,26001,26001
9132,26001,26001
9133,26001,26001
9134,26001,26001
9135,26001,26001
9136,26001,26001
9137,26001,26001
9138,26001,26001
9139,26001,26001
9140,26001,26001
9141,26001,26001
9142,26001,26001
9143,26001,26001
9144,26001,26001
9145,26001,26001
9146,26001,26001
9147,26001,26001
9148,26001,26001
9149,26001,26001
9150,26001,26001
9151,26001,26001
9152,26001,26001
9153,26001,26001
9154,26001,26001
9155,26001,26001
9156,26001,26001
9157,26001,26001
9158,26001,26001
9159,26001,26001
9160,26001,26001
9161,26001,26001
9162,26001,26001
9163,26001,26001
9164,26001,26001
9165,26001,26001
9166,26001,26001
9167,26001,26001
9168,26001,26001
9169,26001,26001
9170,26001,26001
9171,26001,26001
9172,26001,26001
9173,26001,26001
9174,26001,26001
9175,26001,26001
9176,26001,26001
9177,26001,26001
9178,26001,26001
9179,26001,26001
9180,26001,26001
9181,26001,26001
9182,26001,26001
9183,26001,26001
9184,26001,26001
9185,26001,26001
9186,26001,26001
9187,26001,26001
9188,26001,26001
9189,26001,26001
9190,26001,26001
9191,26001,26001
9192,26001,26001
9193,26001,26001
9194,26001,26001
9195,26001,26001
9196,26001,26001
9197,26001,26001
9198,26001,26001
9199,26001,26001
9200,26001,26001
9201,26001,26001
9202,26001,26001
9203,26001,26001
9204,26001,26001
9205,26001,26001
9206,26001,26001
9207,26001,26001
9208,26001,26001
9209,26001,26001
9210,26001,26001
9211,26001,26001
9212,26001,26001
9213,26001,26001
9214,26001,26001
9215,26001,26001
9216,26001,26001
9217,26001,26001
9218,26001,26001
9219,26001,26001
9220,26001,26001
9221,26001,26001
9222,26001,26001
9223,26001,26001
9224,26001,26001
9225,26001,26001
9226,26001,26001
9227,26001,26001
9228,26001,26001
9229,26001,26001
9230,26001,26001
9231,26001,26001
9232,26001,26001
9233,26001,26001
9234,26001,26001
9235,26001,26001
9236,26001,26001
9237,26001,26001
9238,26001,26001
9239,26001,26001
9240,26001,26001
9241,26001,26001
9242,26001,26001
9243,26001,26001
9244,26001,26001
9245,26001,26001
9246,26001,26001
9247,26001,26001
9248,26001,26001
9249,26001,26001
9250,26001,26001
9251,26001,26001
9252,26001,26001
9253,26001,26001
9254,26001,26001
9255,26001,26001
9256,26001,26001
9257,26001,26001
9258,26001,26001
9259,26001,26001
9260,26001,26001
9261,26001,26001
9262,26001,26001
9263,26001,26001
9264,26001,26001
9265,26001,26001
9266,26001,26001
9267,26001,26001
9268,26001,26001
9269,26001,26001
9270,26001,26001
9271,26001,26001
9272,26001,26001
9273,26001,26001
9274,26001,26001
9275,26001,26001
9276,26001,26001
9277,26001,26001
9278,26001,26001
9279,26001,26001
9280,26001,26001
9281,26001,26001
9282,26001,26001
9283,26001,26001
9284,26001,26001
9285,26001,26001
9286,26001,26001
9287,26001,26001
9288,26001,26001
9289,26001,26001
9290,26001,26001
9291,26001,26001
9292,26001,26001
9293,26001,26001
9294,26001,26001
9295,26001,26001
9296,26001,26001
9297,26001,26001
9298,26001,26001
9299,26001,26001
9300,26001,26001
9301,26001,26001
9302,26001,26001
9303,26001,26001
9304,26001,26001
9305,26001,26001
9306,26001,26001
9307,26001,26001
9308,26001,26001
9309,26001,26001
9310,26001,26001
9311,26001,26001
9312,26001,26001
9313,26001,26001
9314,26001,26001
9315,26001,26001
9316,26001,26001
9317,26001,26001
9318,26001,26001
9319,26001,26001
9320,26001,26001
9321,26001,26001
9322,26001,26001
9323,26001,26001
9324,26001,26001
9325,26001,26001
9326,26001,26001
9327,26001,26001
9328,26001,26001
9329,26001,26001
9330,26001,26001
9331,26001,26001
9332,26001,26001
9333,26001,26001
9334,26001,26001
9335,26001,26001
9336,26001,26001
9337,26001,26001
9338,26001,26001
9339,26001,26001
9340,26001,26001
9341,26001,26001
9342,26001,26001
9343,26001,26001
9344,26001,26001
9345,26001,26001
9346,26001,26001
9347,26001,26001
9348,26001,26001
9349,26001,26001
9350,26001,26001
9351,26027,26027
9352,26027,26027
9353,26027,26027
9354,26140,26140
9355,26140,26140
9356,26140,26140
9357,26140,26140
9358,26140,26140
9359,26140,26140
9360,26140,26140
9361,26140,26140
9362,26140,26140
9363,26140,26140
9364,26140,26140
9365,26140,26140
9366,26140,26140
9367,26140,26140
9368,26140,26140
9369,26140,26140
9370,26140,26140
9371,26140,26140
9372,26140,26140
9373,26140,26140
9374,26140,26140
9375,26140,26140
9376,26140,26140
9377,26140,26140
9378,26140,26140
9379,26140,26140
9380,26140,26140
9381,26140,26140
9382,26140,26140
9383,26140,26140
9384,26140,26140
9385,26140,26140
9386,26140,26140
9387,26140,26140
9388,26140,26140
9389,26140,26140
9390,26140,26140
9391,26140,26140
9392,26140,26140
9393,26140,26140
9394,26140,26140
9395,26140,26140
9396,26140,26140
9397,26140,26140
9398,26140,26140
9399,26140,26140
9400,26140,26140
9401,26140,26140
9402,26140,26140
9403,26140,26140
9404,26140,26140
9405,26140,26140
9406,26140,26140
9407,26140,26140
9408,26140,26140
9409,26140,26140
9410,26140,26140
9411,26140,26140
9412,26140,26140
9413,26140,26140
9414,26140,26140
9415,26140,26140
9416,26140,26140
9417,26140,26140
9418,26140,26140
9419,26140,26140
9420,26140,26140
9421,26140,26140
9422,26140,26140
9423,26140,26140
9424,26140,26140
9425,26140,26140
9426,26140,26140
9427,26140,26140
9428,26140,26140
9429,26140,26140
9430,26140,26140
9431,26140,26140
9432,26140,26140
9433,26140,26140
9434,26140,26140
9435,26140,26140
9436,26140,26140
9437,26140,26140
9438,26140,26140
9439,26140,26140
9440,26140,26140
9441,26140,26140
9442,26140,26140
9443,26140,26140
9444,26140,26140
9445,26140,26140
9446,26140,26140
9447,26140,26140
9448,26140,26140
9449,26140,26140
9450,26140,26140
9451,26140,26140
9452,26140,26140
9453,26140,26140
9454,26140,26140
9455,26140,26140
9456,26140,26140
9457,26140,26140
9458,26140,26140
9459,26140,26140
9460,26140,26140
9461,26140,26140
9462,26140,26140
9463,26140,26140
9464,26140,26140
9465,26140,26140
9466,26140,26140
9467,26140,26140
9468,26140,26140
9469,26140,26140
9470,26140,26140
9471,26140,26140
9472,26140,26140
9473,26140,26140
9474,26140,26140
9475,26140,26140
9476,26140,26140
9477,26140,26140
9478,26140,26140
9479,26140,26140
9480,26140,26140
9481,26140,26140
9482,26140,26140
9483,26140,26140
9484,26140,26140
9485,26140,26140
9486,26140,26140
9487,26140,26140
9488,26140,26140
9489,26140,26140
9490,26140,26140
9491,26140,26140
9492,26140,26140
9493,26140,26140
9494,26140,26140
9495,26140,26140
9496,26140,26140
9497,26140,26140
9498,26140,26140
9499,26140,26140
9500,26140,26140
9501,26140,26140
9502,26140,26140
9503,26140,26140
9504,26140,26140
9505,26140,26140
9506,26140,26140
9507,26140,26140
9508,26140,26140
9509,26140,26140
9510,26140,26140
9511,26140,26140
9512,26140,26140
9513,26140,26140
9514,26140,26140
9515,26140,26140
9516,26140,26140
9517,26140,26140
9518,26140,26140
9519,26140,26140
9520,26140,26140
9521,26140,26140
9522,26140,26140
9523,26140,26140
9524,26140,26140
9525,26140,26140
9526,26140,26140
9527,26140,26140
9528,26140,26140
9529,26140,26140
9530,26140,26140
9531,26648,26648
9532,26648,26648
9533,26648,26648
9534,26648,26648
9535,26648,26648
9536,26648,26648
9537,26648,26648
9538,26648,26648
9539,26648,26648
9540,26648,26648
9541,26648,26648
9542,26648,26648
9543,26648,26648
9544,26648,26648
9545,26648,26648
9546,26648,26648
9547,26648,26648
9548,26648,26648
9549,26648,26648
9550,26648,26648
9551,26648,26648
9552,26648,26648
9553,26648,26648
9554,26648,26648
9555,26648,26648
9556,26648,26648
9557,26648,26648
9558,26648,26648
9559,26648,26648
9560,26648,26648
9561,26648,26648
9562,26648,26648
9563,26648,26648
9564,26648,26648
9565,26648,26648
9566,26648,26648
9567,26648,26648
9568,26648,26648
9569,26648,26648
9570,26648,26648
9571,26648,26648
9572,26648,26648
9573,26648,26648
9574,26648,26648
9575,26648,26648
9576,26648,26648
9577,26648,26648
9578,26648,26648
9579,26648,26648
9580,26648,26648
9581,26648,26648
9582,26648,26648
9583,26648,26648
9584,26648,26648
9585,26648,26648
9586,26648,26648
9587,26648,26648
9588,26648,26648
9589,26648,26648
9590,26648,26648
9591,26648,26648
9592,26648,26648
9593,26648,26648
9594,26648,26648
9595,26648,26648
9596,26648,26648
9597,26648,26648
9598,26648,26648
9599,26648,26648
9600,26648,26648
9601,26648,26648
9602,26648,26648
9603,26648,26648
9604,26648,26648
9605,26648,26648
9606,26648,26648
9607,26648,26648
9608,26648,26648
9609,26648,26648
9610,26648,26648
9611,26648,26648
9612,26648,26648
9613,26648,26648
9614,26648,26648
9615,26648,26648
9616,26648,26648
9617,26648,26648
9618,26648,26648
9619,26648,26648
9620,26648,26648
9621,26648,26648
9622,26648,26648
9623,26648,26648
9624,26648,26648
9625,26648,26648
9626,26648,26648
